ISS_ID,WR_DT,TOT_AMT,BYR_CD,SUP,BYR
2012113041000008000rk4ql,2012-11-30,6753807,C30391,Comp16,Comp146
2012113041000008000rk4xe,2012-11-30,161700,C30391,Comp16,Comp146
2012113041000008000rk5ko,2012-11-30,660000,C30391,Comp16,Comp146
2012110841000008000r686i,2012-11-08,5043500,C30391,Comp24,Comp146
2012102241000008000qqqb4,2012-10-22,170500,C30391,Comp24,Comp146
2012122741000008000s3v7x,2012-12-27,6606600,C30391,Comp20,Comp146
2012123141000008000s9bg2,2012-12-31,208494,C30391,Comp26,Comp146
2012112641000008000rf65a,2012-11-26,50000,C30391,Comp24,Comp146
2012111641000008000raxw4,2012-11-16,64900,C30391,Comp24,Comp146
2012123141000008000salcj,2012-12-31,260910170,C30391,Comp23,Comp146
2012103141000008000r1mqz,2012-10-31,232747713,C30391,Comp23,Comp146
2012092641000008000q9can,2012-09-26,308000,C30391,Comp16,Comp146
2012092641000008000q9cf0,2012-09-26,212740,C30391,Comp16,Comp146
2012111341000008000r9kc0,2012-11-13,462000,C30391,Comp24,Comp146
2012103141000008000qyawv,2012-10-31,935000,C30391,Comp16,Comp146
2012103141000008000qyb0e,2012-10-31,6802867,C30391,Comp16,Comp146
2012103141000008000qyas7,2012-10-31,500500,C30391,Comp16,Comp146
2012103141000008000qyauj,2012-10-31,660000,C30391,Comp16,Comp146
2012122441000008000s15h1,2012-12-24,495000,C30391,Comp24,Comp146
2012102341000008000qrwl9,2012-10-23,913000,C30391,Comp20,Comp146
2013032541000008000tv5hj,2013-03-25,803000,C30391,Comp20,Comp146
2013033141000008000u6ii6,2013-03-31,206093657,C30391,Comp23,Comp146
2013021441000008000t9wcc,2013-02-14,1474880,C30391,Comp20,Comp146
2013032641000008000tveu7,2013-03-26,2673000,C30391,Comp24,Comp146
2013020541000008000sxppv,2013-02-05,103400,C30391,Comp24,Comp146
2013032941000008000tz1pq,2013-03-29,214500,C30391,Comp16,Comp146
2013032941000008000tz175,2013-03-29,6471514,C30391,Comp16,Comp146
2013032941000008000tz1ji,2013-03-29,187000,C30391,Comp16,Comp146
2013032941000008000tz1wd,2013-03-29,256300,C30391,Comp16,Comp146
2013013141000008000srvia,2013-01-31,896500,C30391,Comp24,Comp146
2013032641000008000tvhhb,2013-03-26,37400,C30391,Comp24,Comp146
2013022841000008000td0s1,2013-02-28,39600,C30391,Comp16,Comp146
2013022841000008000td0xn,2013-02-28,467500,C30391,Comp16,Comp146
2013022841000008000td1hx,2013-02-28,210100,C30391,Comp16,Comp146
2013022841000008000td12r,2013-02-28,1045000,C30391,Comp16,Comp146
2013022841000008000td17b,2013-02-28,6921090,C30391,Comp16,Comp146
2013011741000008000skuyu,2013-01-17,462000,C30391,Comp16,Comp146
2013011741000008000skuy2,2013-01-17,63250,C30391,Comp16,Comp146
2013050941000008000utujr,2013-05-09,2398000,C30391,Comp24,Comp146
2013022841000008000thl3d,2013-02-28,227094456,C30391,Comp23,Comp146
2013031441000008000tpv7z,2013-03-14,891000,C30391,Comp24,Comp146
2013031441000008000tpvnp,2013-03-14,968000,C30391,Comp24,Comp146
2013031441000008000tpva4,2013-03-14,3872000,C30391,Comp24,Comp146
2013031441000008000tpvap,2013-03-14,1936000,C30391,Comp24,Comp146
2013052141000008000uyywx,2013-05-21,352000,C30391,Comp16,Comp146
2013013141000008000svu1j,2013-01-31,418000,C30391,Comp16,Comp146
2013013141000008000svtxo,2013-01-31,486200,C30391,Comp16,Comp146
2013013141000008000svu62,2013-01-31,1045000,C30391,Comp16,Comp146
2013012141000008000sm5f8,2013-01-21,140800,C30391,Comp24,Comp146
2013010941000008000shhs4,2013-01-09,1940000,C30391,Comp25,Comp146
2013032541000008000tuoyl,2013-03-25,63800,C30391,Comp24,Comp146
2013043041000008000uojiz,2013-04-30,240376725,C30391,Comp23,Comp146
2013013041000008000sqsrz,2013-01-30,3850000,C30391,Comp24,Comp146
2013013141000008000swr4m,2013-01-31,258167118,C30391,Comp23,Comp146
2013052441000008000v0sy1,2013-05-24,137500,C30391,Comp24,Comp146
2013082741000008000wteat,2013-08-27,990000,C30391,Comp24,Comp146
2013073141000008000wio1d,2013-07-31,251886177,C30391,Comp23,Comp146
2013063041000008000vtgew,2013-06-30,210456028,C30391,Comp23,Comp146
2013052741000008000v1oru,2013-05-27,854700,C30391,Comp24,Comp146
2013093041000008000xndbk,2013-09-30,198397999,C30391,Comp23,Comp146
2013102841000008000xy923,2013-10-28,608000,C30391,Comp24,Comp146
2013092541000008000xcnfr,2013-09-25,330000,C30391,Comp20,Comp146
2013081241000008000wmi51,2013-08-12,1694000,C30391,Comp24,Comp146
2013083141000008000x0k64,2013-08-31,236173583,C30391,Comp23,Comp146
2013053141000008000vaq2l,2013-05-31,250940989,C30391,Comp23,Comp146
2013090541000008000x2n7t,2013-09-05,759000,C30391,Comp24,Comp146
2013090541000008000x2n7j,2013-09-05,990000,C30391,Comp24,Comp146
2013063041000008000vwi4a,2013-06-30,668210,C30391,Comp26,Comp146
2013081241000008000wmi5w,2013-08-12,49500,C30391,Comp24,Comp146
2013081241000008000wmi7n,2013-08-12,2059200,C30391,Comp24,Comp146
2013060141000008000v7rck,2013-06-01,6650930,C30391,Comp16,Comp146
2013060141000008000v7rbw,2013-06-01,1716000,C30391,Comp16,Comp146
2013093041000008000xji4p,2013-09-30,2417140,C30391,Comp16,Comp146
2013093041000008000xjidt,2013-09-30,5087555,C30391,Comp16,Comp146
2013060341000008000v81uz,2013-06-03,1936000,C30391,Comp24,Comp146
2013081241000008000wr4c1,2013-08-12,-1694000,C30391,Comp24,Comp146
2013082341000008000wr4g6,2013-08-23,231000,C30391,Comp24,Comp146
2013082341000008000wr4fg,2013-08-23,1463000,C30391,Comp24,Comp146
2013093041000008000xjiaa,2013-09-30,280500,C30391,Comp16,Comp146
2013053141000008000vbv68,2013-05-31,232909,C30391,Comp26,Comp146
2013060441000008000vaayh,2013-06-04,110000,C30391,Comp24,Comp146
2013060141000008000v8uy3,2013-06-01,-546700,C30391,Comp16,Comp146
2013053141000008000v8v5j,2013-05-31,6650930,C30391,Comp16,Comp146
2013063041000008000w0c5e,2013-06-30,-514250,C30391,Comp16,Comp146
2013073141000008000wc9rf,2013-07-31,8621250,C30391,Comp16,Comp146
2013063041000008000w0c1b,2013-06-30,467500,C30391,Comp16,Comp146
2013063041000008000vuyf7,2013-06-30,6955960,C30391,Comp16,Comp146
2013073141000008000wc9lt,2013-07-31,589050,C30391,Comp16,Comp146
2013100741000008000xnou4,2013-10-07,1056000,C30391,Comp24,Comp146
2013102141000008000xu0sq,2013-10-21,935000,C30391,Comp24,Comp146
2013091641000008000x926f,2013-09-16,1056000,C30391,Comp24,Comp146
2013063041000008000vvbw9,2013-06-30,514250,C30391,Comp16,Comp146
2013093041000008000xf2r3,2013-09-30,2112000,C30391,Comp24,Comp146
2014020341000008000zv2ca,2014-02-03,56000,C30391,Comp24,Comp146
2014022541000008000097hr,2014-02-25,62700,C30391,Comp20,Comp146
2.01E+23,2014-02-24,1144000,C30391,Comp24,Comp146
20140321410000080000r782,2014-03-21,1430000,C30391,Comp20,Comp146
2014010941000008000zhyz5,2014-01-09,902000,C30391,Comp24,Comp146
2013112741000008000yjslf,2013-11-27,484000,C30391,Comp24,Comp146
2013112741000008000yjskd,2013-11-27,4059000,C30391,Comp24,Comp146
2014013141000008000zviav,2014-01-31,2090000,C30391,Comp16,Comp146
2014013141000008000zvidp,2014-01-31,660000,C30391,Comp16,Comp146
2014013141000008000zvi7q,2014-01-31,1168750,C30391,Comp16,Comp146
2013123141000008000zen0a,2013-12-31,192428060,C30391,Comp23,Comp146
2013103141000008000y8de3,2013-10-31,1215500,C30391,Comp16,Comp146
20140228410000080000h5mg,2014-02-28,660000,C30391,Comp16,Comp146
2013103141000008000y8dfm,2013-10-31,660000,C30391,Comp16,Comp146
2014012741000008000zqgyb,2014-01-27,44000,C30391,Comp24,Comp146
2014012741000008000zqgx4,2014-01-27,891000,C30391,Comp24,Comp146
2014012341000008000zokbg,2014-01-23,517000,C30391,Comp20,Comp146
2013113041000008000yohzr,2013-11-30,244153703,C30391,Comp23,Comp146
2013121741000008000yzw11,2013-12-17,110000,C30391,Comp24,Comp146
2014012041000008000zmfx7,2014-01-20,193600,C30391,Comp24,Comp146
2013123141000008000zdjos,2013-12-31,2090000,C30391,Comp16,Comp146
2013113041000008000ytllu,2013-11-30,1045000,C30391,Comp16,Comp146
2014012041000008000zmfwt,2014-01-20,1452000,C30391,Comp24,Comp146
2013113041000008000ytlp0,2013-11-30,660000,C30391,Comp16,Comp146
2013113041000008000ytlpr,2013-11-30,1227050,C30391,Comp16,Comp146
2014012041000008000zmfwc,2014-01-20,1606000,C30391,Comp24,Comp146
2014013141000008000zu844,2014-01-31,275315618,C30391,Comp23,Comp146
2014020641000008000zz5a1,2014-02-06,1881000,C30391,Comp24,Comp146
2013103141000008000y9bh4,2013-10-31,1607650,C30391,Comp16,Comp146
2013103141000008000y9bed,2013-10-31,-2097150,C30391,Comp16,Comp146
2013122741000008000z6dqk,2013-12-27,495000,C30391,Comp24,Comp146
2013103141000008000y5vvd,2013-10-31,269686245,C30391,Comp23,Comp146
2013120941000008000yv8l9,2013-12-09,99000,C30391,Comp24,Comp146
20140228410000080000gclv,2014-02-28,197398040,C30391,Comp23,Comp146
201402204100000800006jk0,2014-02-20,1485000,C30391,Comp24,Comp146
20140228410000080000g9ci,2014-02-28,360874,C30391,Comp26,Comp146
2013112941000008000ymd7f,2013-11-29,495000,C30391,Comp24,Comp146
2013123141000008000zdjd8,2013-12-31,1262250,C30391,Comp16,Comp146
2013123141000008000zdjcr,2013-12-31,8229375,C30391,Comp16,Comp146
2013111941000008000yesvs,2013-11-19,495000,C30391,Comp24,Comp146
2013122441000008000z41dz,2013-12-24,1078000,C30391,Comp24,Comp146
2013123141000008000zdjdk,2013-12-31,1484505,C30391,Comp16,Comp146
2013122441000008000z42h7,2013-12-24,7150000,C30391,Comp20,Comp146
20140630410000080002t5mx,2014-06-30,198262627,C30391,Comp23,Comp146
20140731410000080003je21,2014-07-31,10412230,C30391,Comp26,Comp146
20140630410000080002qqlx,2014-06-30,6517500,C30391,Comp16,Comp146
20140630410000080002qqt6,2014-06-30,4171970,C30391,Comp16,Comp146
20140731410000080003kwr5,2014-07-31,-1396450,C30391,Comp16,Comp146
201403314100000800011pu0,2014-03-31,254224845,C30391,Comp23,Comp146
20140630410000080002yduf,2014-06-30,990000,C30391,Comp16,Comp146
201405304100000800023siy,2014-05-30,8345975,C30391,Comp16,Comp146
201405304100000800023slx,2014-05-30,654500,C30391,Comp16,Comp146
201403314100000800012iit,2014-03-31,4036454,C30391,Comp26,Comp146
201407294100000800038nfb,2014-07-29,495000,C30391,Comp24,Comp146
20140430410000080001k0gy,2014-04-30,660000,C30391,Comp16,Comp146
20140430410000080001jzer,2014-04-30,6216925,C30391,Comp16,Comp146
20140731410000080003ajas,2014-07-31,1396450,C30391,Comp16,Comp146
20140430410000080001pn2m,2014-04-30,3468836,C30391,Comp26,Comp146
20140731410000080003ajed,2014-07-31,935000,C30391,Comp16,Comp146
20140731410000080003ajhe,2014-07-31,660000,C30391,Comp16,Comp146
201405314100000800026wf6,2014-05-31,245982391,C30391,Comp23,Comp146
20140523410000080001zbt4,2014-05-23,2475000,C30391,Comp16,Comp146
20140430410000080001knc0,2014-04-30,226356785,C30391,Comp23,Comp146
20140630410000080002u0wj,2014-06-30,619647,C30391,Comp26,Comp146
2014070841000008000360c5,2014-07-08,968000,C30391,Comp20,Comp146
20140731410000080003cz26,2014-07-31,240941804,C30391,Comp23,Comp146
20141231410000080006bhyv,2014-12-31,660000,C30391,Comp16,Comp146
201409154100000800045i69,2014-09-15,2400000,C30391,Comp25,Comp146
20141130410000080005nz3a,2014-11-30,660000,C30391,Comp16,Comp146
20141130410000080005nz3e,2014-11-30,781000,C30391,Comp16,Comp146
20140930410000080004h66o,2014-09-30,135113677,C30391,Comp23,Comp146
201412294100000800068r5z,2014-12-29,332926,C30391,Comp27,Comp146
20141028410000080004yh0l,2014-10-28,627000,C30391,Comp20,Comp146
201410314100000800057nwv,2014-10-31,1840792,C30391,Comp26,Comp146
20141029410000080004yild,2014-10-29,990000,C30391,Comp24,Comp146
2014103141000008000561ne,2014-10-31,215112260,C30391,Comp23,Comp146
20140831410000080003ym6h,2014-08-31,170500990,C30391,Comp23,Comp146
20141231410000080006ga8f,2014-12-31,185069799,C30391,Comp23,Comp146
20140831410000080003vd6t,2014-08-31,6677000,C30391,Comp16,Comp146
20140831410000080003vd6f,2014-08-31,654500,C30391,Comp16,Comp146
20140831410000080003vd6p,2014-08-31,660000,C30391,Comp16,Comp146
20141231410000080006hrqz,2014-12-31,50921042,C30391,Comp23,Comp146
20141130410000080005s6bv,2014-11-30,194367054,C30391,Comp23,Comp146
20140930410000080004f5z0,2014-09-30,1937540,C30391,Comp16,Comp146
20140930410000080004f6ci,2014-09-30,660000,C30391,Comp16,Comp146
20140930410000080004f62j,2014-09-30,6514200,C30391,Comp16,Comp146
201410314100000800054uh7,2014-10-31,8561850,C30391,Comp16,Comp146
201410314100000800054u9a,2014-10-31,506000,C30391,Comp16,Comp146
201410314100000800054udj,2014-10-31,1867965,C30391,Comp16,Comp146
201410314100000800054ukz,2014-10-31,2359500,C30391,Comp16,Comp146
201410314100000800054unz,2014-10-31,660000,C30391,Comp16,Comp146
20141125410000080005jra3,2014-11-25,440000,C30391,Comp27,Comp146
201409194100000800048dhu,2014-09-19,5.00E+05,C30391,Comp25,Comp146
20140926410000080004c4zv,2014-09-26,495000,C30391,Comp24,Comp146
20141027410000080004xaqt,2014-10-27,1023000,C30391,Comp24,Comp146
20141231410000080006bi33,2014-12-31,2645060,C30391,Comp16,Comp146
2014120341000008000671sq,2014-12-03,805200,C30391,Comp20,Comp146
20150228410000080007ht5e,2015-02-28,128700,C30391,Comp16,Comp146
20150228410000080007ht3r,2015-02-28,1480270,C30391,Comp16,Comp146
20150430410000080008u1ng,2015-04-30,198000,C30391,Comp16,Comp146
20150430410000080008u1mo,2015-04-30,2022020,C30391,Comp16,Comp146
20150430410000080008u1nu,2015-04-30,729300,C30391,Comp16,Comp146
20150430410000080008u1nn,2015-04-30,8624825,C30391,Comp16,Comp146
201503314100000800087y3l,2015-03-31,180057306,C30391,Comp23,Comp146
20150430410000080008u1nb,2015-04-30,660000,C30391,Comp16,Comp146
20150401410000080008p1o2,2015-04-01,836880,C30391,Comp20,Comp146
20150430410000080008x2pg,2015-04-30,2403720,C30391,Comp26,Comp146
20150129410000080006vtre,2015-01-29,1606000,C30391,Comp20,Comp146
20150522410000080009a2rw,2015-05-22,349800,C30391,Comp20,Comp146
20150522410000080009a2hv,2015-05-22,-349800,C30391,Comp20,Comp146
201503304100000800081w75,2015-03-30,506000,C30391,Comp16,Comp146
201503304100000800081w0c,2015-03-30,660000,C30391,Comp16,Comp146
201505274100000800098wp5,2015-05-27,220000,C30391,Comp20,Comp146
20150325410000080007zhlf,2015-03-25,796400,C30391,Comp20,Comp146
20150309410000080007qtwz,2015-03-09,152900,C30391,Comp20,Comp146
20150531410000080009l5j5,2015-05-31,190812155,C30391,Comp23,Comp146
2.02E+23,2015-05-22,349800,C30391,Comp20,Comp146
201501314100000800070x7r,2015-01-31,253122674,C30391,Comp23,Comp146
20150331410000080008a8bh,2015-03-31,1236510,C30391,Comp26,Comp146
20150427410000080008ng65,2015-04-27,1071400,C30391,Comp28,Comp146
20150131410000080006xwpp,2015-01-31,1045000,C30391,Comp16,Comp146
20150131410000080006xwqd,2015-01-31,660000,C30391,Comp16,Comp146
20150131410000080006xwql,2015-01-31,1420760,C30391,Comp16,Comp146
20150131410000080006xwq5,2015-01-31,514800,C30391,Comp16,Comp146
20150120410000080006to0v,2015-01-20,3278000,C30391,Comp20,Comp146
20150228410000080007min2,2015-02-28,203149135,C30391,Comp23,Comp146
20150430410000080008ynsb,2015-04-30,220284152,C30391,Comp23,Comp146
2015083141000008000bc27r,2015-08-31,2498760,C30391,Comp26,Comp146
2015063041000008000a55ww,2015-06-30,557700,C30391,Comp16,Comp146
2015063041000008000a561s,2015-06-30,660000,C30391,Comp16,Comp146
2015063041000008000a56hi,2015-06-30,3095125,C30391,Comp16,Comp146
2015072841000008000aiahs,2015-07-28,1139600,C30391,Comp28,Comp146
2015092341000008000bnmx4,2015-09-23,3199680,C30391,Comp20,Comp146
2015083141000008000b8vc7,2015-08-31,116162420,C30391,Comp23,Comp146
2015073141000008000al7d0,2015-07-31,189068413,C30391,Comp23,Comp146
2015073141000008000ala2z,2015-07-31,660000,C30391,Comp16,Comp146
2015063041000008000a5o7j,2015-06-30,7428960,C30391,Comp26,Comp146
2015073141000008000alao5,2015-07-31,2525600,C30391,Comp16,Comp146
2015072941000008000aisah,2015-07-29,4827240,C30391,Comp26,Comp146
2015063041000008000a0cdp,2015-06-30,176115420,C30391,Comp23,Comp146
2015083141000008000b5b8y,2015-08-31,5951550,C30391,Comp16,Comp146
2015083141000008000b5azk,2015-08-31,257400,C30391,Comp16,Comp146
2015083141000008000b5avk,2015-08-31,2479400,C30391,Comp16,Comp146
2015090941000008000befp8,2015-09-09,1705000,C30391,Comp28,Comp146
2015083141000008000bbz20,2015-08-31,453200,C30391,Comp20,Comp146
2015090941000008000bg36s,2015-09-09,520000,C30391,Comp25,Comp146
2015042941000008000acjv7,2015-04-29,-264000,C30391,Comp20,Comp146
2015083141000008000b8oiu,2015-08-31,165000,C30391,Comp20,Comp146
2015123141000008000dxhzy,2015-12-31,2618000,C30391,Comp28,Comp146
2015123141000008000dxhyu,2015-12-31,728200,C30391,Comp28,Comp146
2015113041000008000da6n6,2015-11-30,71420522,C30391,Comp23,Comp146
2015113041000008000da6qm,2015-11-30,203157794,C30391,Comp23,Comp146
2015093041000008000bs1i6,2015-09-30,433400,C30391,Comp20,Comp146
2015123141000008000dq3ca,2015-12-31,105236753,C30391,Comp23,Comp146
2015122941000008000dl39m,2015-12-29,1540000,C30391,Comp20,Comp146
2015113041000008000d5i5g,2015-11-30,5022600,C30391,Comp29,Comp146
2015103041000008000clh04,2015-10-30,2453220,C30391,Comp26,Comp146
2015123141000008000ds911,2015-12-31,14700895,C30391,Comp26,Comp146
2015093041000008000bt2ta,2015-09-30,660000,C30391,Comp16,Comp146
2015093041000008000bt2xj,2015-09-30,1982420,C30391,Comp16,Comp146
2015093041000008000bt2lb,2015-09-30,943800,C30391,Comp16,Comp146
2015093041000008000bt2uv,2015-09-30,7250650,C30391,Comp16,Comp146
2015103141000008000cf8xc,2015-10-31,88923318,C30391,Comp23,Comp146
2015123141000008000dsq58,2015-12-31,110070383,C30391,Comp23,Comp146
2015093041000008000c0rhs,2015-09-30,157467783,C30391,Comp23,Comp146
2015103141000008000cfk59,2015-10-31,132000,C30391,Comp20,Comp146
2015113041000008000cyi0o,2015-11-30,6941550,C30391,Comp16,Comp146
2015113041000008000cyhz9,2015-11-30,2243670,C30391,Comp16,Comp146
2015113041000008000cyi59,2015-11-30,354200,C30391,Comp16,Comp146
2015123141000008000do2rt,2015-12-31,3691600,C30391,Comp29,Comp146
2015123141000008000dn574,2015-12-31,1045000,C30391,Comp16,Comp146
2015122941000008000dn6wj,2015-12-29,-1177000,C30391,Comp20,Comp146
201510124100000803301lgj,2015-10-12,33170000,C30391,Comp30,Comp146
2015103141000008000cdgh7,2015-10-31,289300,C30391,Comp16,Comp146
2015123141000008000dn607,2015-12-31,8390525,C30391,Comp16,Comp146
2015103141000008000cdgj8,2015-10-31,2708750,C30391,Comp16,Comp146
2015101341000008000c3fh4,2015-10-13,-620400,C30391,Comp16,Comp146
2015113041000008000d2c2p,2015-11-30,4965840,C30391,Comp26,Comp146
20141125410001853aa77m1a,2014-11-25,299860,C30391,Comp31,Comp146
20140325410001851p7d2pq5,2014-03-25,1741080,C30391,Comp31,Comp146
2014112841000185v45xh4g4,2014-11-28,1135200,C30391,Comp31,Comp146
20140525410001857p6oi3d7,2014-05-25,1361910,C30391,Comp31,Comp146
2014122441000185x0v0f07q,2014-12-24,2174920,C30391,Comp31,Comp146
20150924410001859m8h5o7s,2015-09-24,2278980,C30391,Comp31,Comp146
20150425410001855o1i9i2a,2015-04-25,2143680,C30391,Comp31,Comp146
2014012941000185w42q6yy4,2014-01-29,2548700,C30391,Comp31,Comp146
20140225410001851yy6j87i,2014-02-25,1629980,C30391,Comp31,Comp146
20141125410001852vc78v7n,2014-11-25,874720,C30391,Comp31,Comp146
20150325410001859v6ra24e,2015-03-25,1038180,C30391,Comp31,Comp146
20151223410001857ya28b6r,2015-12-23,516450,C30391,Comp31,Comp146
2015032541000185n3i1x7s5,2015-03-25,1426150,C30391,Comp31,Comp146
20150526410001856p0ww80y,2015-05-26,2331230,C30391,Comp31,Comp146
20150625410001855z7e0y1c,2015-06-25,254100,C30391,Comp31,Comp146
20151025410001859ua9f21g,2015-10-25,100100,C30391,Comp31,Comp146
2015103041000185g6q4g0j3,2015-10-30,2525270,C30391,Comp31,Comp146
2014092541000185t8m29al8,2014-09-25,1125080,C30391,Comp31,Comp146
2015082541000185v90dl8b1,2015-08-25,2347510,C30391,Comp31,Comp146
2014102541000185x6y81e6b,2014-10-25,2886510,C30391,Comp31,Comp146
20151126410001858cy04yk1,2015-11-26,1316040,C30391,Comp31,Comp146
20140625410001850qu6b66g,2014-06-25,2967030,C30391,Comp31,Comp146
20140725410001854i4uq82v,2014-07-25,802010,C30391,Comp31,Comp146
20150325410001852s7h1o1c,2015-03-25,1518000,C30391,Comp31,Comp146
2015022541000185a5u89x8u,2015-02-25,1613040,C30391,Comp31,Comp146
20150725410001855x0gb79e,2015-07-25,1411300,C30391,Comp31,Comp146
20141224410001850dq03fw8,2014-12-24,80850,C30391,Comp31,Comp146
20140825410001852b8xv4y9,2014-08-25,420200,C30391,Comp31,Comp146
2014040141000008f2r0dzln,2014-04-01,234861,C30391,Comp1,Comp146
2014070241000008f2r0hhxh,2014-07-02,105743,C30391,Comp1,Comp146
2014070241000008f2r0hhxk,2014-07-02,258709,C30391,Comp1,Comp146
2014052041000008f2r0fp34,2014-05-20,311586,C30391,Comp1,Comp146
